date,area
2022-10-23 00:00:00,111670.752
2022-10-24 00:00:00,111662.22
2022-10-25 00:00:00,111662.22
2022-10-26 00:00:00,111631.55
2022-10-27 00:00:00,111631.55
2022-10-28 00:00:00,111631.55
2022-10-29 00:00:00,111631.55
2022-10-30 00:00:00,111631.55
2022-10-31 00:00:00,111613.281
2022-11-01 00:00:00,111613.281
2022-11-02 00:00:00,111613.281
2022-11-03 00:00:00,111528.765
2022-11-04 00:00:00,111528.765
2022-11-05 00:00:00,111528.765
2022-11-06 00:00:00,111528.765
2022-11-07 00:00:00,111561.605
2022-11-08 00:00:00,111561.605
2022-11-09 00:00:00,111544.467
2022-11-10 00:00:00,110433.224
2022-11-11 00:00:00,107360.689
2022-11-12 00:00:00,107782.03
2022-11-13 00:00:00,107813.51
2022-11-14 00:00:00,107813.51
2022-11-15 00:00:00,107813.51
2022-11-16 00:00:00,107813.51
2022-11-17 00:00:00,107813.51
2022-11-18 00:00:00,107833.388
2022-11-19 00:00:00,107833.388
2022-11-20 00:00:00,107833.388
2022-11-21 00:00:00,107833.388
2022-11-22 00:00:00,107833.388
2022-11-23 00:00:00,107833.388
2022-11-24 00:00:00,107833.388
2022-11-25 00:00:00,107833.388
2022-11-26 00:00:00,107833.388
2022-11-27 00:00:00,107833.388
2022-11-28 00:00:00,107858.59
2022-11-29 00:00:00,107858.59
2022-11-30 00:00:00,107832.637
2022-12-01 00:00:00,107832.637
2022-12-02 00:00:00,107754.234
2022-12-03 00:00:00,107754.234
2022-12-04 00:00:00,107754.234
2022-12-05 00:00:00,107754.234
2022-12-06 00:00:00,107754.234
2022-12-07 00:00:00,107754.234
2022-12-08 00:00:00,107754.234
2022-12-09 00:00:00,107754.234
2022-12-10 00:00:00,107754.234
2022-12-11 00:00:00,107754.234
2022-12-12 00:00:00,107754.234
2022-12-13 00:00:00,107754.234
2022-12-14 00:00:00,107754.234
2022-12-15 00:00:00,107754.234
2022-12-16 00:00:00,107754.234
2022-12-17 00:00:00,107754.234
2022-12-18 00:00:00,107754.234
2022-12-19 00:00:00,107754.234
2022-12-20 00:00:00,107754.234
2022-12-21 00:00:00,107706.813
2022-12-22 00:00:00,107706.813
2022-12-23 00:00:00,107706.813
2022-12-24 00:00:00,107706.813
2022-12-25 00:00:00,107706.813
2022-12-26 00:00:00,107706.813
2022-12-27 00:00:00,107706.813
2022-12-28 00:00:00,107709.149
2022-12-29 00:00:00,107655.662
2022-12-30 00:00:00,107655.662
2022-12-31 00:00:00,107655.662
2023-01-01 00:00:00,107561.904
2023-01-02 00:00:00,107561.904
2023-01-03 00:00:00,107561.904
2023-01-04 00:00:00,107561.904
2023-01-05 00:00:00,107561.904
2023-01-06 00:00:00,107576.542
2023-01-07 00:00:00,107590.235
2023-01-08 00:00:00,107590.235
2023-01-09 00:00:00,107590.235
2023-01-10 00:00:00,107582.87
2023-01-11 00:00:00,107582.87
2023-01-12 00:00:00,107603.798
2023-01-13 00:00:00,107621.063
2023-01-14 00:00:00,107621.063
2023-01-15 00:00:00,107625.944
2023-01-16 00:00:00,107628.045
2023-01-17 00:00:00,107628.045
2023-01-18 00:00:00,107628.045
2023-01-19 00:00:00,107628.045
2023-01-20 00:00:00,107691.536
2023-01-21 00:00:00,107691.536
2023-01-22 00:00:00,107691.536
2023-01-23 00:00:00,107691.536
2023-01-24 00:00:00,107646.776
2023-01-25 00:00:00,107656.295
2023-01-26 00:00:00,107660.216
2023-01-27 00:00:00,107660.216
2023-01-28 00:00:00,107660.216
2023-01-29 00:00:00,107660.216
2023-01-30 00:00:00,107673.947
2023-01-31 00:00:00,107673.947
2023-02-01 00:00:00,107673.947
2023-02-02 00:00:00,107673.947
2023-02-03 00:00:00,107673.947
2023-02-04 00:00:00,107673.947
2023-02-05 00:00:00,107673.947
2023-02-06 00:00:00,107673.947
2023-02-07 00:00:00,107673.947
2023-02-08 00:00:00,107722.5
2023-02-09 00:00:00,107873.29
2023-02-10 00:00:00,107873.29
